id;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;f17;f18;f19;f20;f21;f22;f23;f24;f25;f26;f27;f28;f29;f30;target
3004;48;34,0417;4;1;1;1;1;2;1;1;0;4;4;4;4;1;1;1;1;1;38;3624;1;1;1;10;1;12;22;327,3578;0
3005;12;0,0515;1;1;1;1;1;3;1;1;71;2;2;2;3;1;0;1;1;1;50;6500;1;1;1;9;1;60;12;44,9818;0
3006;63;6,4429;3;1;3;2;2;4;1;1;25;3;16;18;19;1;1;1;1;1;48;5000;1;1;1;10;1;36;10;17,877;0
3007;76;602,315;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;36;4013;1;1;1;10;1;31;10;307,1975;0
3008;11;128,2564;1;1;2;1;2;1;2;1;0;1;1;1;1;1;1;1;1;1;48;3500;1;1;1;11;1;12;23;20,9707;0
3009;1;81,3312;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;34;3251;1;1;1;5;1;14;25;0,0001;0
3010;1;792,5625;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;35;3500;1;1;1;10;1;72;23;19,475;1
3011;1;40,9288;3;1;1;1;1;2;1;1;0;3;3;3;3;1;1;1;1;1;34;3864;1;1;1;10;1;24;10;0;0
3012;1;826,9816;5;1;1;1;1;1;1;1;0;5;5;5;5;1;1;1;1;1;41;3625;1;1;1;10;1;24;14;18,3835;0
3013;12;0,0342;1;1;1;2;2;3;2;1;8;14;14;14;25;1;1;1;1;1;39;3251;1;1;1;7;1;24;25;145,9637;0
3014;29;12,0713;2;2;1;3;2;7;1;1;55;2;2;3;10;1;2;1;1;1;46;5418;1;1;1;10;1;60;9;78,1452;1
3015;10;29,8645;1;1;1;2;2;2;2;1;8;1;1;1;6;1;1;1;1;1;49;2709;1;1;1;9;1;14;30;108,6098;0
3016;1;69,0015;1;1;2;5;3;1;1;1;0;1;1;1;1;1;1;1;1;1;43;3658;1;1;1;10;1;60;14;12,0355;0
3017;2;1246,3459;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;48;3251;1;1;1;13;1;24;18;0,0001;0
3018;1;1495,8019;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;55;4109;1;1;1;12;1;24;12;0,0001;0
3019;2;0,066;1;2;1;1;1;1;2;1;100;2;4;5;10;1;2;1;1;1;49;3513;1;1;1;6;1;36;14;0,0002;0
3020;1;69,141;2;1;2;6;1;1;1;1;0;2;2;2;2;1;1;1;1;1;56;5418;1;1;1;11;1;72;9;0,0002;0
3021;1;0,0561;1;1;1;2;1;2;1;1;0;2;2;3;3;1;1;1;1;1;48;3251;1;1;1;13;1;6;15;11,3461;0
3022;52;0,0698;4;1;1;2;1;1;1;1;0;13;13;13;13;1;1;1;1;1;53;5000;1;1;1;10;1;60;10;15,5542;0
3023;19;17,086;1;1;2;2;1;3;1;1;0;1;1;1;2;1;1;1;1;1;38;5017;1;1;1;9;1;6;10;12,7473;0
3024;1;28,0816;3;1;3;4;4;4;1;1;11;3;3;3;4;1;1;1;1;1;35;3010;1;1;1;10;1;40;18;0,0001;0
3025;24;28,1093;1;1;1;1;1;2;1;1;0;1;1;1;2;1;1;1;1;1;44;3251;1;1;1;10;1;60;18;104,9592;0
3026;87;311,4568;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;37;3251;1;1;1;10;1;24;15;29,952;0
3027;41;22,042;1;1;2;4;2;4;1;1;9;1;1;1;7;1;1;1;1;1;35;3000;1;1;1;9;1;36;17;354,7677;0
3028;19;65,3731;1;3;1;5;2;1;2;1;0;1;1;1;1;1;3;1;1;1;33;2817;1;1;1;10;1;67;18;87,2093;0
3029;2;101,9241;1;1;2;4;3;1;1;1;0;1;1;1;1;1;1;1;1;1;33;6500;1;1;1;10;1;24;8;30,0373;0
3030;1;189,2015;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;33;3010;1;1;1;9;1;24;17;0,0002;0
3031;1;30,3702;1;2;4;3;2;2;1;1;0;1;1;1;1;1;1;1;1;1;55;6000;1;1;1;11;1;60;8;37,419;0
3032;1;1,3083;1;2;1;5;3;2;4;1;0;1;3;6;6;1;1;1;1;1;52;3000;1;1;1;10;1;36;27;0,0002;0
3033;1;75,9929;1;2;1;2;2;1;3;1;0;1;1;1;1;1;1;1;1;1;41;3792;1;1;1;9;1;99;13;3,6469;0
3034;1;50,3557;2;1;1;2;2;2;1;1;0;2;2;2;2;1;1;1;1;1;38;6500;1;1;1;5;1;60;8;4,5021;0
3035;1;189,1257;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;57;3010;1;1;1;12;1;13;27;0,0002;0
3036;1;58,5165;1;1;2;4;2;2;2;1;0;1;1;1;1;1;1;1;1;1;55;3000;1;1;1;10;1;12;17;0,0002;1
3037;1;1,1278;1;1;1;1;1;1;1;1;0;1;2;2;2;1;1;1;1;1;54;2500;1;1;1;10;1;36;20;8,3776;1
3038;31;2,014;1;2;2;3;2;9;4;1;2;1;23;29;29;1;1;1;1;1;51;4334;1;1;1;9;1;36;12;439,7655;0
3039;4;2,368;1;1;1;2;2;3;1;1;0;1;2;2;2;1;1;1;1;1;41;2537;1;1;1;10;1;12;20;46,4766;1
3040;1;1,0585;1;1;1;1;1;2;1;1;20;1;2;7;7;1;1;1;1;1;54;6000;1;1;1;10;1;36;8;14,1103;0
3041;3;0,2874;1;2;3;1;1;2;2;1;0;3;3;3;8;1;2;1;1;1;31;3612;1;1;1;14;1;12;14;0,0002;0
3042;1;26,8301;2;2;1;3;2;2;1;1;2;2;2;2;3;1;2;1;1;1;48;2258;1;1;1;13;1;36;35;4,3647;0
3043;21;0,7346;1;1;2;2;1;14;1;1;48;2;8;8;19;1;1;1;1;1;53;2208;1;1;1;9;1;24;36;34,4825;0
3044;61;2,9123;3;1;4;2;3;2;1;1;10;3;13;13;13;1;1;1;1;1;50;2208;1;1;1;10;1;12;27;74,2915;0
3045;41;16,5533;1;1;2;3;1;2;1;1;0;1;1;1;2;1;1;1;1;1;46;3000;1;1;1;10;1;99;23;10,4521;0
3046;2;425,1642;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;55;4694;1;1;1;7;1;24;9;60,4149;0
3047;1;83,9479;1;2;4;3;3;1;1;1;0;1;1;1;1;1;2;1;1;1;38;2709;1;1;1;10;1;36;30;9,9767;1
3048;2;0,2972;1;2;1;1;2;7;1;1;40;6;6;6;6;1;2;1;1;1;46;3010;1;1;1;10;1;60;17;28,4096;1
3049;26;10,3125;1;1;2;6;3;8;2;1;165;1;1;4;6;1;1;1;1;1;51;6020;1;1;1;8;1;13;7;377,0392;0
3050;2;16,8701;1;1;2;1;1;1;1;1;48;1;1;1;2;1;1;1;1;1;39;3251;1;1;1;10;1;24;15;0,0001;0
3051;1;66,418;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;32;3000;1;1;1;13;1;12;17;8,1272;0
3052;3;22,0876;1;1;1;1;1;1;1;1;298;1;1;1;2;1;0;1;1;1;53;6200;1;1;1;10;1;99;13;0,0002;0
3053;1;6,2588;1;2;1;3;2;3;1;1;11;1;2;2;3;1;2;1;1;1;43;3010;1;1;1;7;1;60;23;7,4092;0
3054;1;573,7154;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;32;3500;1;1;1;10;1;24;23;27,9749;0
3055;2;89,0909;1;1;2;3;2;1;1;1;0;1;1;1;1;1;1;1;1;1;44;3500;1;1;1;14;1;24;14;0,0002;0
3056;10;3,6533;1;1;1;2;1;4;1;1;33;1;7;7;9;1;1;1;1;1;45;4000;1;1;1;9;1;99;13;105,7071;0
3057;57;0,3202;1;2;1;2;1;5;1;1;100;11;11;13;13;1;2;1;1;1;54;3000;1;1;1;10;1;12;27;190,3765;0
3058;1;0,2451;1;1;1;3;1;1;1;1;48;6;6;6;6;1;1;1;1;1;48;2208;1;1;1;10;1;108;36;4,0606;0
3059;33;12,9774;2;1;2;2;1;3;2;1;33;2;2;4;5;1;1;1;1;1;32;3010;1;1;1;11;1;6;27;136,7596;1
3060;1;24,8306;1;1;1;5;3;3;2;1;0;1;1;1;5;1;1;1;1;1;43;3000;1;1;1;12;1;12;20;0,0001;0
3061;1;38,9138;1;3;1;2;2;2;3;1;0;1;1;1;1;1;2;1;1;1;59;2717;1;1;1;11;1;24;15;4,8943;0
3062;1;12,5756;1;1;1;4;2;2;0;1;0;1;1;2;2;1;1;1;1;1;39;6000;1;1;1;10;1;73;8;0,0001;0
3063;4;6,0716;1;2;2;6;3;4;1;1;30;1;5;8;8;1;2;1;1;1;34;3251;1;1;1;9;1;60;15;2,6773;0
3064;1;22,1363;1;1;1;1;1;2;1;1;0;1;1;1;2;1;1;1;1;1;33;2509;1;1;1;9;1;42;16;94,1787;0
3065;70;251,7607;1;1;3;3;2;1;1;1;0;1;1;1;1;1;1;1;1;1;55;3792;1;1;1;10;1;24;21;15,0222;0
3066;3;29,2604;1;2;4;2;1;2;2;1;15;1;1;1;6;1;2;1;1;1;39;4013;1;1;1;10;1;36;12;145,2932;0
3067;1;41,0094;2;1;1;3;2;2;1;1;7;2;2;2;2;1;1;1;1;1;47;2683;1;1;1;13;1;60;19;18,4588;0
3068;1;0,0654;1;1;1;2;2;1;1;1;0;5;5;5;5;1;1;1;1;1;35;3159;1;1;1;13;1;69;16;0,0001;1
3069;1;0,0278;1;1;1;3;2;1;0;1;20;6;6;6;6;1;1;1;1;1;35;4516;1;1;1;10;1;21;11;0,0001;0
3070;1;47,3755;1;1;4;5;1;2;1;1;0;1;1;1;1;1;1;1;1;1;33;3251;1;1;1;10;1;14;23;3,9994;1
3071;48;112,1551;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;44;3251;1;1;1;10;1;6;12;252,0188;0
3072;1;207,0983;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;48;3500;1;1;1;9;1;60;14;6,1005;0
3073;42;30,2358;1;1;2;2;2;3;0;1;0;1;1;1;1;1;1;1;1;1;45;2709;1;1;1;9;1;13;18;111,603;0
3074;3;1,5446;1;2;1;3;1;1;2;1;67;1;7;7;10;1;1;1;1;1;47;2709;1;1;1;11;1;24;30;8,2458;1
3075;1;27,5287;1;2;1;1;1;3;2;1;275;1;1;1;3;1;2;1;1;1;46;3251;1;1;1;10;1;60;15;45,8288;0
3076;1;5,6835;1;3;2;1;1;4;2;1;9;1;4;4;6;1;3;1;1;1;50;3792;1;1;1;8;1;99;13;0,0002;1
3077;110;5,0284;2;2;1;2;2;3;1;1;0;2;8;8;8;1;2;1;1;1;37;2500;1;1;1;8;1;38;28;42,8027;1
3078;77;1,7643;1;1;2;3;2;7;2;1;75;1;8;8;20;1;1;1;1;1;31;5250;1;1;1;10;1;24;10;6,4553;0
3079;81;39,0075;2;1;1;2;1;2;1;1;0;2;2;2;2;1;1;1;1;1;47;6200;1;1;1;9;1;12;8;195,8492;1
3080;2;26,0147;1;2;1;2;1;2;1;1;0;1;1;1;6;1;2;1;1;1;49;4000;1;1;1;10;1;36;13;8,0785;0
3081;1;70,2993;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;41;3010;1;1;1;7;1;6;17;0,0001;1
3082;3;0,0119;1;3;2;2;1;3;0;1;28;6;8;9;10;1;3;1;1;1;53;2875;1;1;1;10;1;60;28;6,9073;0
3083;1;64,3278;1;1;3;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;47;2986;1;1;1;10;1;60;27;119,9996;0
3084;32;71,4504;1;1;2;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;54;5017;1;1;1;6;1;60;8;286,5979;0
3085;23;98,0878;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;42;3000;1;1;1;8;1;60;17;35,9268;0
3086;66;0,0624;1;1;1;1;1;2;1;1;15;10;10;10;10;1;1;1;1;1;31;2500;1;1;1;9;1;72;32;197,2154;0
3087;1;1,9856;1;1;1;1;1;4;1;1;9;1;6;6;6;1;1;1;1;1;47;2208;1;1;1;10;1;36;18;5,6673;0
3088;15;202,3372;1;1;1;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;39;6000;1;1;1;10;1;67;8;125,8515;0
3089;26;0,1192;1;1;1;3;3;5;2;1;30;4;5;5;7;1;2;1;1;1;54;3251;1;1;1;13;1;36;25;191,7701;0
3090;51;28,3245;1;1;1;2;3;2;1;1;0;1;1;1;2;1;1;1;1;1;38;5000;1;1;1;7;1;60;16;11,5388;0
3091;1;63,0413;1;1;1;3;2;1;1;1;0;1;1;1;1;1;1;1;1;1;38;6475;1;1;1;8;1;48;8;235,1522;0
3092;32;34,929;1;1;1;4;2;2;1;1;0;1;1;1;1;1;1;1;1;1;40;3000;1;1;1;13;1;36;17;230,3467;0
3093;194;144,0896;1;2;1;6;3;1;3;1;0;1;1;1;1;1;1;1;1;1;49;3500;1;1;1;10;1;60;23;399,8314;0
3094;6;10,1166;1;1;1;5;3;6;2;1;30;1;1;2;7;1;1;1;1;1;49;3251;1;1;1;10;1;24;12;88,4041;0
3095;19;1044,929;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;48;4551;1;1;1;9;1;36;11;105,6456;0
3096;1;17,9315;1;1;1;3;2;3;1;1;37;1;1;1;3;1;1;1;1;1;36;3251;1;1;1;10;1;24;15;94,1533;0
3097;2;0,955;1;2;1;1;1;1;2;1;55;5;5;5;5;1;2;1;1;1;48;5418;1;1;1;10;1;60;9;76,6634;0
3098;2;0,0942;1;1;2;3;1;2;1;1;51;7;7;7;7;1;1;1;1;1;35;3010;1;1;1;11;1;36;17;12,9059;0
3099;32;0,2123;1;1;1;2;1;5;1;1;90;2;2;2;3;1;2;1;1;1;49;3792;1;1;1;11;1;24;13;354,0941;1
3100;1;20,8288;6;1;1;5;1;1;1;1;7;6;6;6;11;1;1;1;1;1;42;5418;1;1;1;9;1;36;7;99,4228;1
3101;1;1,0118;1;1;1;1;1;1;1;1;0;1;4;4;4;1;1;1;1;1;49;3000;1;1;1;6;1;12;17;34,6899;0
3102;1;40,7621;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;49;3010;1;1;1;9;1;60;13;3,9702;0
3103;1;14,8218;1;1;1;1;1;2;1;1;9;1;1;1;5;1;1;1;1;1;37;3251;1;1;1;10;1;48;25;0,0002;0
3104;1;52,1229;1;1;1;3;1;2;1;1;0;1;1;1;1;1;1;1;1;1;46;3792;1;1;1;9;1;60;13;15,4811;1
3105;1;22,2747;1;1;1;2;2;2;1;1;47;1;1;1;2;1;1;1;1;1;44;3792;1;1;1;9;1;37;13;0,0001;0
3106;68;94,1475;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;54;3638;1;1;1;9;1;60;14;255,8511;0
3107;1;81,1681;4;1;1;1;1;1;1;1;11;4;4;4;4;1;1;1;1;1;38;2208;1;1;1;12;1;42;23;8,2822;0
3108;26;2,2604;1;1;1;1;1;4;1;1;153;1;10;10;10;1;1;1;1;1;59;3792;1;1;1;10;1;60;13;253,4105;0
3109;1;81,015;2;1;2;4;2;1;1;1;0;2;2;2;2;1;1;1;1;1;32;3500;1;1;1;10;1;10;23;177,4761;1
3110;1;114,0598;1;1;1;3;2;1;1;1;0;1;1;1;1;1;1;1;1;1;50;4767;1;1;1;10;1;16;17;13,5702;0
3111;94;12,9472;1;1;2;5;2;3;1;1;8;1;1;3;3;1;1;1;1;1;47;3792;1;1;1;11;1;99;13;180,2481;0
3112;1;87,978;4;1;1;3;2;1;1;1;0;4;4;4;4;1;1;1;1;1;55;3000;1;1;1;13;1;36;27;0,0002;0
3113;2;0,0581;1;2;3;4;2;9;1;1;0;5;5;5;10;1;1;1;1;1;59;3500;1;1;1;10;1;36;14;25,6065;0
3114;2;51,8037;1;1;1;2;3;2;2;1;0;1;1;1;1;1;1;1;1;1;38;4876;1;1;1;9;1;99;16;15,1696;1
3115;1;0,041;1;1;1;2;2;1;1;1;0;3;3;3;3;1;1;1;1;1;40;2509;1;1;1;10;1;72;20;0,0001;1
3116;35;75,4949;1;1;2;3;2;1;0;1;0;1;1;1;1;1;1;1;1;1;35;3251;1;1;1;9;1;6;18;214,4248;1
3117;6;171,8639;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;37;3901;1;1;1;10;1;24;13;476,3062;0
3118;49;44,4824;1;2;1;2;1;3;2;1;0;1;1;1;1;1;1;1;1;1;53;2817;1;1;1;10;1;60;25;11,2743;0
3119;3;0,0176;2;1;2;2;1;2;2;1;20;4;4;4;6;1;1;1;1;1;58;6020;1;1;1;9;1;36;8;22,4862;0
3120;1;10,1781;1;1;1;1;1;2;1;1;0;1;1;2;2;1;1;1;1;1;58;4334;1;1;1;10;1;48;18;25,2789;0
3121;14;0,0218;2;1;1;2;1;1;1;1;0;6;6;6;6;1;1;1;1;1;43;5000;1;1;1;7;1;36;10;13,6327;0
3122;39;59,2224;1;1;2;6;4;2;3;1;0;1;1;1;1;1;1;1;1;1;53;3292;1;1;1;10;1;72;12;35,1434;0
3123;2;67,1142;1;1;1;5;2;1;1;1;0;1;1;1;1;1;1;1;1;1;57;5418;1;1;1;10;1;53;7;242,2642;0
3124;51;102,2173;1;1;2;5;2;1;1;1;0;1;1;1;1;1;1;1;1;1;39;3251;1;1;1;14;1;99;25;300,6512;0
3125;1;24,3496;1;1;1;4;2;2;1;1;0;1;1;1;6;1;1;1;1;1;59;4500;1;1;1;12;1;99;11;9,2723;0
3126;45;0,0594;2;2;1;3;1;1;2;1;67;3;3;3;3;1;1;1;1;1;54;4166;1;1;1;10;1;99;19;27,6198;0
3127;30;0,3835;1;1;1;1;1;3;1;1;0;3;3;3;3;1;1;1;1;1;40;2500;1;1;1;11;1;10;20;84,5633;0
3128;1;95,1674;3;1;2;3;1;1;1;1;0;3;3;3;3;1;2;1;1;1;47;2509;1;1;1;9;1;12;32;11,8599;0
3129;1;47,4724;4;1;1;1;1;1;1;1;120;4;4;4;4;1;1;1;1;1;50;3513;1;1;1;13;1;60;11;0,0001;0
3130;1;49,4083;1;2;1;8;5;2;3;1;0;1;1;1;1;1;1;1;1;1;41;2546;1;1;1;10;1;12;20;3,9632;1
3131;50;101,5367;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;41;3010;1;1;1;12;1;12;17;413,3085;0
3132;1;31,9277;1;2;4;8;3;3;1;1;0;1;1;1;1;1;2;1;1;1;44;2709;1;1;1;13;1;96;18;36,2778;0
3133;14;4,9323;1;1;2;4;3;4;1;1;9;1;17;17;17;1;1;1;1;1;40;4334;1;1;1;10;1;12;12;262,3526;1
3134;27;7,2311;1;3;4;6;4;3;4;1;30;1;1;3;8;1;3;1;1;1;58;3261;1;1;1;10;1;24;15;350,7154;0
3135;1;25,2176;1;2;1;6;3;1;1;1;88;1;1;1;3;1;1;1;1;1;48;3251;1;1;1;12;1;24;15;3,6181;0
3136;37;1,4724;3;1;1;2;2;2;1;1;7;3;5;5;5;1;1;1;1;1;35;2208;1;1;1;10;1;12;23;209,0492;0
3137;1;357,0733;1;1;2;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;42;2509;1;1;1;12;1;24;16;0,0001;1
3138;3;218,2072;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;45;3142;1;1;1;9;1;12;16;8,3312;0
3139;64;0,0109;2;1;1;5;3;3;1;1;8;3;3;4;5;1;1;1;1;1;42;4334;1;1;1;10;1;60;12;263,541;1
3140;6;0,0399;1;2;2;5;3;1;1;1;6;3;3;3;3;1;1;1;1;1;52;4876;1;1;1;13;1;99;16;29,6994;0
3141;45;301,3595;1;1;2;2;2;1;2;1;0;1;1;1;1;1;1;1;1;1;31;3638;1;1;1;9;1;60;14;381,6781;1
3142;1;13,976;1;1;3;14;5;2;6;1;0;1;1;2;2;1;2;1;1;1;51;2709;1;1;1;10;1;51;30;0,0002;0
3143;62;208,4283;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;50;5000;1;1;1;5;1;36;8;244,9448;0
3144;37;245,4379;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;59;2509;1;1;1;10;1;24;16;16,2004;0
3145;1;212,112;2;1;1;2;1;1;1;1;0;2;2;2;2;1;1;1;1;1;54;3513;1;1;1;9;1;36;11;2,6691;0
3146;2;96,1557;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;46;3638;1;1;1;9;1;60;22;0,0001;0
3147;11;49,5314;1;2;3;12;4;2;4;1;0;1;1;1;1;1;2;1;1;1;47;4967;1;1;1;13;1;6;8;22,9059;0
3148;18;40,6201;1;2;2;2;1;2;1;1;0;1;1;1;1;1;2;1;1;1;47;3251;1;1;1;8;1;24;15;8,4712;0
3149;29;69,8598;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;42;2709;1;1;1;9;1;60;18;172,4223;0
3150;1;0,0578;1;1;1;2;1;1;0;1;9;2;5;5;5;1;1;1;1;1;44;3792;1;1;1;9;1;60;21;11,1211;0
3151;1;55,0475;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;47;6500;1;1;1;10;1;60;6;4,5974;0
3152;1;0,7125;1;1;1;1;1;2;1;1;104;2;2;2;2;1;1;1;1;1;43;4713;1;1;1;10;1;24;11;308,2269;0
3153;2;26,1521;1;1;1;2;2;2;1;1;0;1;1;1;2;1;1;1;1;1;31;3251;1;1;1;9;1;31;25;28,7007;0
3154;1;25,6194;1;3;1;7;3;1;4;1;0;1;1;1;3;1;1;1;1;1;39;3136;1;1;1;6;1;60;16;2,1651;0
3155;1;44,2516;1;1;2;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;47;4334;1;1;1;9;1;60;18;3,4933;1
3156;2;57,2282;1;1;1;3;2;2;1;1;0;1;1;1;1;1;1;1;1;1;48;4109;1;1;1;12;1;6;12;12,1931;0
3157;3;5,9717;1;3;1;2;1;2;6;1;22;1;6;6;13;1;3;1;1;1;39;5017;1;1;1;11;1;24;8;15,1429;1
3158;3;63,9747;3;2;1;2;2;1;1;1;1;3;3;3;3;1;1;1;1;1;50;3513;1;1;1;9;1;36;14;232,3649;0
3159;12;181,2207;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;55;2208;1;1;1;7;1;36;36;145,5841;1
3160;1;1,1408;3;2;4;3;2;8;1;1;61;3;4;16;17;1;2;1;1;1;59;5339;1;1;1;10;1;36;7;157,2429;0
3161;1;36,6096;1;1;1;4;1;3;1;1;0;1;1;1;1;1;1;1;1;1;38;3250;1;1;1;10;1;60;15;7,9518;1
3162;1;151,7409;1;1;3;3;3;1;0;1;0;1;1;1;1;1;1;1;1;1;38;3010;1;1;1;12;1;24;27;5,7163;0
3163;1;418,422;3;1;1;1;1;1;1;1;0;3;3;3;3;1;1;1;1;1;34;2860;1;1;1;12;1;36;14;4,7419;1
3164;1;72,0927;1;1;1;2;1;1;1;1;0;1;1;1;1;1;0;1;1;1;42;4500;1;1;1;9;1;60;11;18,2926;0
3165;1;63,8635;1;1;3;3;2;1;1;1;0;1;1;1;1;1;1;1;1;1;49;5017;1;1;1;10;1;60;10;3,586;0
3166;1;24,8704;1;1;1;4;3;3;1;1;12;1;1;1;5;1;1;1;1;1;55;2250;1;1;1;11;1;36;22;35,7906;0
3167;1;203,7786;1;1;1;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;40;3792;1;1;1;9;1;24;13;3,8028;0
3168;29;0,0958;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;53;2208;1;1;1;5;1;6;32;85,9575;0
3169;5;93,6979;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;43;5418;1;1;1;11;1;36;9;434,6828;0
3170;45;0,0521;1;1;1;2;1;2;1;1;117;4;4;4;4;1;1;1;1;1;36;3261;1;1;1;6;1;24;12;145,8785;0
3171;1;1,0106;1;1;1;1;1;2;2;1;13;1;11;11;11;1;1;1;1;1;45;2477;1;1;1;9;1;6;16;0,0002;0
3172;21;11,8545;1;1;2;3;2;3;1;1;1;1;1;2;4;1;1;1;1;1;49;2537;1;1;1;12;1;42;20;405,5924;0
3173;30;0,1809;1;1;2;2;1;11;1;1;116;12;14;16;20;1;1;1;1;1;54;3792;1;1;1;10;1;12;13;143,4759;0
3174;57;51,3606;3;1;1;1;1;2;1;1;0;3;3;3;3;1;1;1;1;1;49;3000;1;1;1;10;1;12;17;14,5189;0
3175;19;12,8494;1;1;4;6;3;4;1;1;17;1;1;3;3;1;1;1;1;1;46;3792;1;1;1;10;1;36;16;168,2199;1
3176;46;35,9851;7;2;1;3;1;3;1;1;0;7;7;7;7;1;1;1;1;1;58;3010;1;1;1;9;1;48;17;18,5257;0
3177;6;67,6504;3;1;2;3;1;1;1;1;0;3;3;3;3;1;1;1;1;1;43;3000;1;1;1;10;1;24;23;26,41;1
3178;24;32,0422;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;44;3500;1;1;1;12;1;24;14;435,8834;0
3179;1;38,8225;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;1;1;1;35;5000;1;1;1;6;1;60;16;0,0001;0
3180;1;147,0806;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;33;3630;1;1;1;8;1;24;11;0,0001;0
3181;1;14,0569;1;1;2;3;2;3;1;1;44;1;1;1;5;1;1;1;1;1;46;5017;1;1;1;10;1;48;10;30,6034;0
3182;84;43,0404;1;1;2;1;1;4;1;1;0;1;1;1;1;1;2;1;1;1;36;3000;1;1;1;9;1;24;17;153,834;1
3183;1;38,106;1;1;1;1;1;3;1;1;0;1;1;1;1;1;1;1;1;1;32;3565;1;1;1;10;1;24;11;35,4835;0
3184;1;0,1934;1;1;1;1;1;1;1;1;0;6;6;6;6;1;1;1;1;1;41;3500;1;1;1;8;1;24;23;4,2997;0
3185;2;0,5228;1;1;1;1;1;3;1;1;50;4;4;4;5;1;1;1;1;1;53;3000;1;1;1;10;1;6;23;348,5482;0
3186;2;0,0141;3;2;2;4;4;1;3;1;37;4;6;6;6;1;2;1;1;1;55;5000;1;1;1;10;1;12;10;7,7839;1
3187;1;0,4443;1;2;1;3;2;4;1;1;47;3;5;5;5;1;2;1;1;1;35;2208;1;1;1;10;1;10;18;5,409;1
3188;1;69,9427;2;2;1;3;1;1;1;1;0;2;2;2;2;1;1;1;1;1;31;6500;1;1;1;9;1;12;12;0,0001;1
3189;22;8,4319;1;1;1;1;1;2;1;1;100;1;1;2;2;1;1;1;1;1;31;2500;1;1;1;9;1;36;32;96,8921;1
3190;1;2,7522;1;1;1;2;2;1;1;1;1;1;3;3;3;1;1;1;1;1;56;4567;1;1;1;11;1;6;11;7,2043;0
3191;1;23,0856;3;1;3;3;2;2;2;1;0;3;3;3;4;1;1;1;1;1;47;3010;1;1;1;9;1;60;13;8,1554;1
3192;2;11,0773;1;1;1;3;2;1;1;1;0;1;1;2;2;1;1;1;1;1;36;3450;1;1;1;11;1;11;14;15,4844;0
3193;1;168,7377;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;46;5418;1;1;1;10;1;60;15;11,3047;0
3194;14;26,8511;1;1;1;1;1;2;1;1;13;1;1;1;2;1;1;1;1;1;31;3625;1;1;1;9;1;60;22;416,5655;0
3195;44;68,1604;1;1;1;4;4;1;1;1;0;1;1;1;1;1;1;1;1;1;56;3521;1;1;1;13;1;24;23;6,5405;0
3196;60;202,9667;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;49;5000;1;1;1;10;1;12;10;16,1873;0
